LAKE_NAME,CITY,county,reportyear,numReports,numLakeGrade,distinctLakeGrade,maxGrade,numPhosReprots,maxPhos,avgPhos,numRecSuit,numDistRecSuit,maxRecSuit,numSecchi,numDistSecchi,avgSecchi
Marcott Lake,Inver Grove Heights,Dakota,1998,11,1,1,4,10,0.03,0.017,10,2,2,10,0,2.91
Marcott Lake,Inver Grove Heights,Dakota,1999,13,1,1,4,12,0.05,0.01916666666666667,12,3,3,12,0,2.9333333333333336
Marcott Lake,Inver Grove Heights,Dakota,2000,11,1,1,4,10,0.03,0.020999999999999998,9,3,3,10,0,2.83
Marcott Lake,Inver Grove Heights,Dakota,2001,7,1,1,4,6,0.02,0.018333333333333337,6,1,2,6,0,3.371666666666666
Marcott Lake,Inver Grove Heights,Dakota,2002,6,1,1,3,5,0.037,0.0304,5,2,2,5,0,2.0999999999999996
Marcott Lake,Inver Grove Heights,Dakota,2012,8,1,1,3,7,0.092,0.03585714285714286,7,2,2,7,0,2.4285714285714284
Marcott Lake,Inver Grove Heights,Dakota,2013,8,1,1,3,7,0.029,0.021999999999999995,7,2,2,6,0,2.35
Maria Lake,Benton Township,Carver,1999,2,0,0,,2,0.18,0.155,2,1,4,2,0,0.8999999999999999
Maria Lake,Benton Township,Carver,2000,15,1,1,0,14,0.73,0.29642857142857143,14,4,5,14,0,0.6142857142857142
Maria Lake,Benton Township,Carver,2001,15,1,1,1,14,0.29,0.15142857142857144,14,2,5,14,0,0.7642857142857142
Maria Lake,Benton Township,Carver,2005,14,1,1,0,12,0.368,0.15625,13,2,4,13,0,0.7615384615384614
Maria Lake,Benton Township,Carver,2012,6,1,1,0,5,0.629,0.3508,5,1,4,5,0,0.174
Marion Lake,Lakeville,Dakota,1980,3,1,1,2,2,0.08,0.065,0,0,,2,0,1.35
Marion Lake,Lakeville,Dakota,1981,11,1,1,1,10,0.08,0.0501,0,0,,5,0,1.0799999999999998
Marion Lake,Lakeville,Dakota,1983,11,1,1,2,10,0.09,0.0405,0,0,,5,0,2.46
Marion Lake,Lakeville,Dakota,1987,1,1,1,2,0,,,0,0,,0,0,
Marion Lake,Lakeville,Dakota,1989,27,1,1,2,26,0.31,0.06873076923076925,0,0,,13,0,2.0538461538461537
Marion Lake,Lakeville,Dakota,1994,16,1,1,3,15,0.04,0.02533333333333334,15,2,2,15,0,2.506666666666667
Marion Lake,Lakeville,Dakota,1999,16,1,1,3,15,0.09,0.02633333333333334,15,2,2,15,0,2.0266666666666664
Marion Lake,Lakeville,Dakota,2000,15,1,1,3,14,0.05,0.023571428571428573,13,2,2,14,0,2.5535714285714284
Marion Lake,Lakeville,Dakota,2001,14,1,1,3,13,0.05,0.025384615384615387,12,3,3,12,0,2.25
Marion Lake,Lakeville,Dakota,2002,15,1,1,2,14,0.138,0.03864285714285715,13,2,2,14,0,2.2
Marion Lake,Lakeville,Dakota,2003,15,1,1,2,14,0.074,0.03321428571428572,13,2,2,14,0,2.375
Marion Lake,Lakeville,Dakota,2004,16,1,1,2,15,0.077,0.03993333333333334,13,2,2,15,0,1.7966666666666669
Marion Lake,Lakeville,Dakota,2005,17,1,1,2,16,0.104,0.036062500000000004,14,2,2,15,0,2.14
Marion Lake,Lakeville,Dakota,2006,16,1,1,2,15,0.141,0.04646666666666667,15,2,2,15,0,2.0166666666666666
Marion Lake,Lakeville,Dakota,2007,16,1,1,2,15,0.177,0.0516,15,2,2,15,0,1.84
Marion Lake,Lakeville,Dakota,2008,16,1,1,2,15,0.072,0.04033333333333334,15,3,3,15,0,2.0366666666666666
Marion Lake,Lakeville,Dakota,2009,16,1,1,2,15,0.115,0.047866666666666675,15,2,3,15,0,1.8966666666666667
Marion Lake,Lakeville,Dakota,2010,16,1,1,2,15,0.066,0.03853333333333333,15,2,3,15,0,1.5566666666666669
Marion Lake,Lakeville,Dakota,2011,15,1,1,3,14,0.047,0.031785714285714285,14,2,3,14,0,1.8821428571428573
Marion Lake,Lakeville,Dakota,2012,15,1,1,3,14,0.049,0.028571428571428574,14,2,2,14,0,1.9642857142857142
Marion Lake,Lakeville,Dakota,2013,16,1,1,3,14,0.055,0.023714285714285712,14,2,2,14,0,2.0142857142857142
Marion Lake,Lakeville,Dakota,2014,15,1,1,4,14,0.039,0.019142857142857145,14,1,1,14,0,2.4214285714285713
Markgraf Lake,Woodbury,Washington,1994,16,1,1,1,15,0.25,0.128,15,3,4,15,0,1.02
Markgraf Lake,Woodbury,Washington,1995,12,1,1,2,11,0.12,0.051818181818181826,11,3,3,11,0,1.6909090909090911
Markgraf Lake,Woodbury,Washington,1996,13,1,1,2,12,0.18,0.08999999999999998,12,3,4,12,0,1.5333333333333334
Markgraf Lake,Woodbury,Washington,1997,11,1,1,1,10,0.12,0.094,10,4,4,10,0,0.7900000000000001
Markgraf Lake,Woodbury,Washington,1998,16,1,1,0,15,0.28,0.16466666666666668,15,1,4,15,0,0.38666666666666666
Markgraf Lake,Woodbury,Washington,1999,11,1,1,1,10,0.13,0.10200000000000001,10,1,4,10,0,0.9
Markgraf Lake,Woodbury,Washington,2000,11,1,1,2,10,0.21,0.10799999999999998,10,1,4,10,0,1.31
Markgraf Lake,Woodbury,Washington,2001,10,1,1,1,9,0.32,0.19333333333333333,7,3,4,9,0,0.8999999999999999
Markgraf Lake,Woodbury,Washington,2002,14,1,1,1,13,0.21,0.15630769230769231,13,2,5,13,0,0.43846153846153857
Markgraf Lake,Woodbury,Washington,2003,15,1,1,1,14,0.426,0.17328571428571427,14,1,4,14,0,0.7342857142857143
Markgraf Lake,Woodbury,Washington,2004,15,1,1,1,14,0.262,0.1392857142857143,14,1,4,14,0,0.5185714285714286
Markgraf Lake,Woodbury,Washington,2005,15,1,1,1,14,0.174,0.13228571428571428,14,1,4,14,0,0.4814285714285714
Markgraf Lake,Woodbury,Washington,2006,16,1,1,0,14,0.295,0.19142857142857145,15,1,4,15,0,0.4066666666666667
Markgraf Lake,Woodbury,Washington,2007,15,1,1,1,14,0.238,0.157,14,1,4,14,0,0.4
Markgraf Lake,Woodbury,Washington,2008,15,1,1,1,14,0.264,0.15978571428571428,14,1,4,14,0,0.39071428571428574
Markgraf Lake,Woodbury,Washington,2009,14,1,1,0,13,0.341,0.23676923076923082,13,1,4,13,0,0.3523076923076923
Markgraf Lake,Woodbury,Washington,2010,15,1,1,0,14,0.316,0.2057142857142857,14,1,4,14,0,0.2835714285714286
Markgraf Lake,Woodbury,Washington,2011,14,1,1,1,13,0.212,0.13215384615384612,13,1,4,13,0,0.4576923076923078
Markgraf Lake,Woodbury,Washington,2012,12,1,1,0,11,0.204,0.1481818181818182,11,1,4,11,0,0.35909090909090907
Markgraf Lake,Woodbury,Washington,2013,14,1,1,1,13,0.179,0.107,13,2,4,13,0,0.4165384615384615
Markgraf Lake,Woodbury,Washington,2014,13,1,1,1,12,0.126,0.08208333333333333,12,2,4,12,0,0.9643333333333334
Markley Lake,Credit River Township,Scott,1997,12,1,1,2,11,0.06,0.04181818181818182,11,3,4,11,0,1.5545454545454547
Markley Lake,Credit River Township,Scott,1998,14,1,1,2,13,0.08,0.04230769230769231,13,3,4,13,0,1.2538461538461538
Markley Lake,Credit River Township,Scott,1999,13,1,1,2,12,0.1,0.05333333333333332,12,3,4,12,0,1.2333333333333334
Markley Lake,Credit River Township,Scott,2000,11,1,1,2,10,0.08,0.05600000000000001,9,4,5,10,0,1.315
Markley Lake,Credit River Township,Scott,2001,14,1,1,2,13,0.09,0.03769230769230769,11,3,5,13,0,1.3153846153846156
Markley Lake,Credit River Township,Scott,2002,10,1,1,2,9,0.085,0.051777777777777784,9,4,5,9,0,1.5444444444444445
Markley Lake,Credit River Township,Scott,2003,7,1,1,2,6,0.096,0.05733333333333334,5,2,4,6,0,1.1666666666666665
Markley Lake,Credit River Township,Scott,2004,5,1,1,2,4,0.058,0.05425,4,2,4,4,0,1.225
Markley Lake,Credit River Township,Scott,2006,11,1,1,2,10,0.102,0.055200000000000006,9,3,5,10,0,1.4400000000000002
Markley Lake,Credit River Township,Scott,2007,9,1,1,2,7,0.092,0.05642857142857143,7,2,4,7,0,1.4142857142857144
Marsh Lake,Laketown Township,Carver,1999,2,0,0,,2,0.06,0.045,2,1,4,2,0,0.75
Marshan Lake,Lino Lakes,Anoka,1981,1,1,1,1,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1983,1,1,1,1,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1985,1,1,1,1,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1987,1,1,1,0,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1988,1,1,1,1,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1989,1,1,1,1,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1990,1,1,1,1,0,,,0,0,,0,0,
Marshan Lake,Lino Lakes,Anoka,1996,11,1,1,0,10,0.32,0.16,10,2,5,10,0,0.5400000000000001
Marshan Lake,Lino Lakes,Anoka,1997,14,1,1,0,13,0.29,0.18307692307692308,13,2,5,13,0,0.5307692307692308
Marshan Lake,Lino Lakes,Anoka,1998,11,1,1,1,10,0.27,0.158,10,2,5,10,0,0.55
Marshan Lake,Lino Lakes,Anoka,1999,10,1,1,0,9,0.34,0.16444444444444445,9,3,5,9,0,0.5222222222222221
Marshan Lake,Lino Lakes,Anoka,2000,9,1,1,0,8,0.28,0.16499999999999998,8,2,5,8,0,0.5812499999999999
Marshan Lake,Lino Lakes,Anoka,2001,8,1,1,0,7,1.3,0.33,7,2,5,7,0,0.6071428571428571
Martin Lake,Linwood Township,Anoka,1983,15,1,1,1,14,0.11,0.07964285714285714,0,0,,7,0,0.8285714285714285
Martin Lake,Linwood Township,Anoka,1997,1,1,1,1,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,1998,27,1,1,1,26,0.24,0.09153846153846157,0,0,,13,0,0.8615384615384615
Martin Lake,Linwood Township,Anoka,1999,1,1,1,2,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,2000,1,1,1,1,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,2001,1,1,1,1,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,2003,1,1,1,1,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,2005,1,1,1,1,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,2007,1,1,1,1,0,,,0,0,,0,0,
Martin Lake,Linwood Township,Anoka,2008,15,1,1,1,14,0.166,0.10035714285714288,8,4,4,14,0,0.6071428571428571
Masterman Lake,Grant,Washington,2006,18,1,1,2,14,0.114,0.058285714285714295,14,2,3,14,0,1.839714285714286
Masterman Lake,Grant,Washington,2007,15,1,1,2,14,0.074,0.03528571428571429,14,4,4,14,0,2.0900714285714286
Masterman Lake,Grant,Washington,2008,15,1,1,2,14,0.103,0.0475,14,3,3,14,0,2.1337142857142863
Masterman Lake,Grant,Washington,2009,15,1,1,2,14,0.07,0.042785714285714295,14,3,3,14,0,2.035857142857143
Masterman Lake,Grant,Washington,2010,15,1,1,2,14,0.074,0.04892857142857143,14,4,4,14,0,1.8814285714285715
Masterman Lake,Grant,Washington,2011,19,1,1,2,14,0.084,0.044928571428571436,14,3,3,14,0,2.209285714285714
Masterman Lake,Grant,Washington,2012,15,0,0,,13,0.154,0.055307692307692315,14,4,4,4,0,1.52
Masterman Lake,Grant,Washington,2013,12,0,0,,12,0.038,0.02500000000000001,12,4,4,1,0,2.28
Masterman Lake,Grant,Washington,2014,12,0,0,,12,0.032,0.022999999999999996,12,3,3,12,1,2.49
Mays Lake,May Township,Washington,2008,15,1,1,4,14,0.022,0.013571428571428576,14,2,2,14,0,5.092857142857143
Mays Lake,May Township,Washington,2009,15,1,1,4,14,0.038,0.019357142857142857,14,2,2,14,0,5.707142857142856
Mays Lake,May Township,Washington,2010,8,1,1,4,7,0.033,0.019142857142857145,7,4,4,7,0,6.185714285714286
Mays Lake,May Township,Washington,2011,8,0,0,,0,,,8,2,2,8,0,6.2625
Mays Lake,May Township,Washington,2012,7,0,0,,0,,,7,2,2,7,0,6.114285714285714
Mays Lake,May Township,Washington,2013,7,0,0,,0,,,7,2,2,7,0,5.742857142857142
Mays Lake,May Township,Washington,2014,13,1,1,4,12,0.12,0.026250000000000006,12,3,3,12,2,3.0358333333333327
McCarrons Lake,Roseville,Ramsey,1984,35,1,1,3,34,0.94,0.24829411764705872,0,0,,12,0,2.3333333333333335
McCarrons Lake,Roseville,Ramsey,1985,125,1,1,2,124,12.001,0.5001451612903227,0,0,,21,0,2.0285714285714285
McCarrons Lake,Roseville,Ramsey,1986,86,1,1,3,85,1.02,0.2461176470588234,0,0,,17,0,2.494117647058823
McCarrons Lake,Roseville,Ramsey,1987,95,1,1,2,94,1.4,0.26914893617021257,0,0,,19,0,1.6526315789473685
McCarrons Lake,Roseville,Ramsey,1988,91,1,1,2,90,0.87,0.2232777777777778,0,0,,18,0,1.4999999999999998
McCarrons Lake,Roseville,Ramsey,1989,53,1,1,2,52,0.72,0.19076923076923075,0,0,,13,0,1.8615384615384618
McCarrons Lake,Roseville,Ramsey,1990,52,0,0,,52,0.86,0.16115384615384615,0,0,,13,0,2.907692307692308
McCarrons Lake,Roseville,Ramsey,1991,59,1,1,2,58,1.1,0.20327586206896545,0,0,,12,0,1.4833333333333332
McCarrons Lake,Roseville,Ramsey,1993,52,1,1,2,50,10.001,0.42542,0,0,,14,0,1.9428571428571428
McCarrons Lake,Roseville,Ramsey,1994,42,1,1,3,41,0.94,0.2704878048780488,0,0,,13,0,2.169230769230769
McCarrons Lake,Roseville,Ramsey,1995,61,1,1,2,60,12.001,0.7903833333333333,0,0,,16,0,1.6875
McCarrons Lake,Roseville,Ramsey,1996,60,1,1,2,59,17.001,1.0064067796610172,0,0,,16,0,1.7750000000000001
McCarrons Lake,Roseville,Ramsey,1999,58,1,1,2,57,1.0,0.2870175438596491,0,0,,19,0,1.9000000000000001
McCarrons Lake,Roseville,Ramsey,2000,42,1,1,2,41,1.08,0.2421951219512195,0,0,,14,0,2.2071428571428573
McCarrons Lake,Roseville,Ramsey,2001,40,1,1,3,39,0.88,0.27128205128205124,0,0,,13,0,3.2
McCarrons Lake,Roseville,Ramsey,2002,38,1,1,2,37,0.797,0.2054594594594595,0,0,,13,0,1.8153846153846152
McCarrons Lake,Roseville,Ramsey,2004,40,1,1,2,39,0.786,0.23569230769230765,0,0,,13,0,2.0923076923076924
McCarrons Lake,Roseville,Ramsey,2005,40,1,1,4,39,0.159,0.03243076923076925,0,0,,13,0,4.06923076923077
McDonald Lake,Baytown Township,Washington,1999,12,1,1,2,11,0.06,0.04181818181818182,11,3,4,11,0,1.4181818181818182
McDonald Lake,Baytown Township,Washington,2001,15,1,1,2,14,0.09,0.04928571428571429,13,1,4,14,0,1.6871428571428575
McDonald Lake,Baytown Township,Washington,2002,10,1,1,2,9,0.07,0.044333333333333336,8,1,4,9,0,1.5222222222222221
McDonald Lake,Baytown Township,Washington,2003,13,1,1,2,12,0.08,0.04,12,4,4,12,0,2.1750000000000003
McDonald Lake,Baytown Township,Washington,2004,13,1,1,3,12,0.065,0.03891666666666666,11,3,3,12,0,2.541666666666667
McDonald Lake,Baytown Township,Washington,2005,15,1,1,2,14,0.148,0.04850000000000001,13,3,4,14,0,1.8214285714285714
McDonald Lake,Baytown Township,Washington,2006,11,1,1,2,10,0.09,0.052000000000000005,9,4,4,10,0,2.0
McDonald Lake,Baytown Township,Washington,2007,11,1,1,1,8,0.073,0.053125,9,4,5,9,0,1.2666666666666664
McDonald Lake,Baytown Township,Washington,2008,25,1,1,2,23,0.188,0.06482608695652176,17,4,5,17,0,1.6752352941176472
McDonald Lake,Baytown Township,Washington,2009,8,1,1,2,7,0.059,0.04928571428571428,7,2,4,7,0,1.8428571428571427
McDonald Lake,Baytown Township,Washington,2011,9,1,1,1,7,0.328,0.1102857142857143,8,3,4,8,0,1.2000000000000002
McDonald Lake,Baytown Township,Washington,2012,9,1,1,2,7,0.153,0.08385714285714285,7,2,3,7,0,1.6287142857142858
McDonald Lake,Baytown Township,Washington,2013,8,1,1,2,7,0.094,0.066,7,3,4,7,0,1.65
McDonald Lake,Baytown Township,Washington,2014,7,1,1,2,6,0.079,0.05883333333333333,6,3,4,6,0,2.0316666666666663
McDonough Lake,Eagan,Dakota,1985,6,1,1,3,5,0.035,0.027000000000000003,0,0,,5,0,2.38
McDonough Lake,Eagan,Dakota,1999,22,1,1,2,21,0.1,0.0361904761904762,0,0,,13,0,2.0999999999999996
McKnight Lake,Chaska,Carver,2006,15,1,1,0,14,0.244,0.1480714285714286,14,2,4,13,0,0.4307692307692308
McKnight Lake,Chaska,Carver,2008,15,1,1,0,14,0.209,0.16864285714285715,14,3,5,14,0,0.4857142857142857
McKnight Lake,Chaska,Carver,2009,15,1,1,0,12,0.291,0.20291666666666666,14,3,5,14,0,0.4035714285714286
McKnight Lake,Chaska,Carver,2010,15,1,1,0,14,0.318,0.15221428571428572,14,2,4,14,0,0.5464285714285715
McKnight Lake,Chaska,Carver,2011,15,1,1,0,14,0.381,0.16471428571428573,14,2,4,14,0,0.5785714285714285
McKnight Lake,Chaska,Carver,2012,28,1,1,0,13,0.233,0.16646153846153847,14,2,4,13,0,0.49230769230769234
McKnight Lake,Chaska,Carver,2013,22,1,1,1,13,0.186,0.13353846153846155,13,4,5,13,0,0.6115384615384614
McKnight Lake,Chaska,Carver,2014,13,1,1,1,11,0.188,0.1541818181818182,12,3,5,12,0,0.8166666666666665
McKusick Lake,Stillwater,Washington,1994,15,1,1,1,14,0.18,0.09285714285714286,14,3,3,14,0,1.042857142857143
McKusick Lake,Stillwater,Washington,1995,15,1,1,1,14,0.13,0.08357142857142859,14,4,4,14,0,1.0071428571428571
McKusick Lake,Stillwater,Washington,1996,15,1,1,1,14,0.18,0.09714285714285716,14,3,4,14,0,1.05
McKusick Lake,Stillwater,Washington,1997,15,1,1,2,14,0.09,0.060000000000000005,14,2,4,14,0,1.25
McKusick Lake,Stillwater,Washington,1998,15,1,1,1,14,0.14,0.07499999999999998,14,2,3,14,0,1.1285714285714286
McKusick Lake,Stillwater,Washington,1999,14,1,1,1,13,0.13,0.07153846153846155,13,4,5,13,0,0.9461538461538462
McKusick Lake,Stillwater,Washington,2000,15,1,1,3,14,0.06,0.03642857142857142,13,4,4,14,0,2.4814285714285718
McKusick Lake,Stillwater,Washington,2001,15,1,1,3,14,0.74,0.09285714285714289,13,4,4,14,0,2.245
McKusick Lake,Stillwater,Washington,2002,15,1,1,2,14,0.122,0.05514285714285715,12,3,4,14,0,1.4607142857142859
McKusick Lake,Stillwater,Washington,2003,15,1,1,2,14,0.067,0.04264285714285714,14,3,4,14,0,2.112285714285714
McKusick Lake,Stillwater,Washington,2004,15,1,1,3,14,0.062,0.03392857142857143,12,2,3,14,0,2.7760000000000002
McKusick Lake,Stillwater,Washington,2005,15,1,1,2,14,0.166,0.054857142857142875,14,4,5,14,0,1.8396428571428576
McKusick Lake,Stillwater,Washington,2006,18,1,1,2,14,0.175,0.07007142857142859,14,4,5,14,0,2.166357142857143
McKusick Lake,Stillwater,Washington,2007,15,1,1,2,14,0.084,0.058285714285714295,14,4,4,14,0,2.101
McKusick Lake,Stillwater,Washington,2008,16,1,1,2,14,0.2,0.05650000000000001,14,3,4,14,0,1.9595000000000002
McKusick Lake,Stillwater,Washington,2009,15,1,1,3,14,0.11,0.056214285714285724,14,3,4,14,0,2.623428571428572
McKusick Lake,Stillwater,Washington,2010,15,1,1,3,14,0.048,0.031142857142857156,14,3,5,14,0,2.3507142857142855
McKusick Lake,Stillwater,Washington,2011,19,1,1,2,14,0.115,0.06499999999999999,14,3,4,14,0,2.394285714285714
McKusick Lake,Stillwater,Washington,2012,15,1,1,3,14,0.119,0.05550000000000001,14,4,4,11,0,2.530818181818182
McKusick Lake,Stillwater,Washington,2013,13,1,1,2,12,0.107,0.061250000000000006,12,3,4,11,0,1.7981818181818183
McKusick Lake,Stillwater,Washington,2014,13,1,1,2,12,0.084,0.053916666666666675,12,3,4,12,0,1.8666666666666665
McMahon Lake,Spring Lake Township,Scott,1980,3,1,1,1,2,0.29,0.24,0,0,,2,0,1.45
McMahon Lake,Spring Lake Township,Scott,1984,9,1,1,1,8,0.15,0.094375,0,0,,5,0,1.02
McMahon Lake,Spring Lake Township,Scott,1995,27,1,1,1,26,0.28,0.10961538461538461,0,0,,13,0,1.6384615384615382
McMahon Lake,Spring Lake Township,Scott,1998,27,1,1,1,26,0.13,0.07692307692307694,0,0,,13,0,1.1538461538461537
McMahon Lake,Spring Lake Township,Scott,2001,29,1,1,1,27,0.5,0.14111111111111116,0,0,,13,0,0.9384615384615386
McMahon Lake,Spring Lake Township,Scott,2005,27,1,1,1,26,0.262,0.1248076923076923,0,0,,13,0,0.8307692307692307
McMahon Lake,Spring Lake Township,Scott,2006,15,1,1,1,14,0.131,0.06685714285714284,13,3,3,14,0,0.8535714285714284
McMahon Lake,Spring Lake Township,Scott,2007,18,1,1,2,17,0.456,0.08329411764705884,9,2,2,9,0,0.9666666666666668
McMahon Lake,Spring Lake Township,Scott,2008,13,1,1,1,12,0.16,0.09383333333333332,12,3,4,12,0,0.8833333333333333
McMahon Lake,Spring Lake Township,Scott,2009,12,1,1,2,11,0.14,0.052545454545454555,11,2,2,11,0,1.2136363636363636
McMahon Lake,Spring Lake Township,Scott,2010,13,1,1,2,12,0.061,0.04616666666666667,12,3,3,12,0,1.5666666666666667
McMahon Lake,Spring Lake Township,Scott,2011,11,1,1,2,10,0.164,0.0676,10,3,4,10,0,1.28
McMahon Lake,Spring Lake Township,Scott,2012,10,1,1,2,9,0.122,0.06177777777777777,9,3,3,9,0,1.5111111111111113
McMahon Lake,Spring Lake Township,Scott,2013,11,1,1,2,10,0.064,0.028800000000000003,10,1,1,10,0,1.7599999999999998
McMahon Lake,Spring Lake Township,Scott,2014,11,1,1,2,10,0.081,0.040799999999999996,9,1,1,10,0,1.8199999999999998
Meadow Lake,New Hope,Hennepin,1996,11,1,1,0,10,0.42,0.23000000000000004,9,2,5,10,0,0.41000000000000003
Meadow Lake,New Hope,Hennepin,1999,13,1,1,0,12,0.25,0.1683333333333333,12,1,4,12,0,0.39999999999999997
Meadow Lake,New Hope,Hennepin,2002,10,1,1,0,9,0.399,0.232,9,1,4,9,0,0.33333333333333326
Meadow Lake,New Hope,Hennepin,2005,11,1,1,0,10,0.502,0.24559999999999998,9,2,5,10,0,0.4615
Meadow Lake,New Hope,Hennepin,2008,15,1,1,0,14,0.761,0.29907142857142854,13,3,4,14,0,0.6171428571428572
Meadow Lake,New Hope,Hennepin,2011,14,1,1,0,13,0.507,0.26546153846153847,12,3,4,13,0,0.4353846153846155
Meadow Lake,New Hope,Hennepin,2014,11,0,0,,11,0.407,0.18581818181818177,11,3,5,11,1,0.5554545454545455
Medicine Lake,Plymouth,Hennepin,1980,4,0,0,,4,0.12,0.075,0,0,,4,0,1.4500000000000002
Medicine Lake,Plymouth,Hennepin,1981,11,1,1,2,10,0.069,0.0437,0,0,,5,0,1.92
Medicine Lake,Plymouth,Hennepin,1983,40,1,1,2,30,0.27,0.0735,0,0,,19,0,1.7789473684210522
Medicine Lake,Plymouth,Hennepin,1990,40,1,1,2,39,0.1,0.029871794871794883,0,0,,13,0,1.7769230769230768
Medicine Lake,Plymouth,Hennepin,1991,47,1,1,2,46,0.17,0.06043478260869565,0,0,,12,0,1.375
Medicine Lake,Plymouth,Hennepin,2010,14,1,1,2,13,0.102,0.0516923076923077,12,3,3,13,0,1.5384615384615385
Medicine Lake,Plymouth,Hennepin,2011,27,2,1,2,25,0.099,0.044960000000000014,25,3,3,25,0,1.74
Medicine Lake,Plymouth,Hennepin,2012,30,2,1,2,28,0.122,0.04442857142857142,27,3,3,28,0,1.7750000000000004
Medicine Lake,Plymouth,Hennepin,2013,26,2,1,2,23,0.089,0.04560869565217393,22,3,3,24,0,1.6125
Medicine Lake,Plymouth,Hennepin,2014,23,2,1,2,21,0.098,0.05104761904761905,21,3,4,21,0,1.9095238095238096
Medina Lake,Hamel,Hennepin,2012,7,0,0,,7,0.161,0.1405714285714286,7,2,5,7,0,0.48571428571428565
Mergens Pond,West Lakeland Township,Washington,2000,11,1,1,1,10,0.18,0.099,10,1,5,9,0,0.7444444444444444
Mergens Pond,West Lakeland Township,Washington,2003,3,0,0,,3,0.104,0.09366666666666668,1,1,1,3,0,1.6333333333333335
Mergens Pond,West Lakeland Township,Washington,2004,2,0,0,,1,0.068,0.068,2,2,2,2,0,1.2
Mergens Pond,West Lakeland Township,Washington,2005,7,1,1,2,6,0.195,0.144,0,0,,6,0,0.9833333333333334
Mergens Pond,West Lakeland Township,Washington,2008,7,1,1,0,6,0.661,0.38166666666666665,6,2,5,6,0,0.2791666666666666
Mergens Pond,West Lakeland Township,Washington,2009,1,0,0,,1,0.14,0.14,1,1,4,1,0,0.457
Meuwissen Lake,Cologne,Carver,1999,1,0,0,,1,0.12,0.12,1,1,5,1,0,0.8
Meuwissen Lake,Cologne,Carver,2008,12,1,1,0,11,0.662,0.22345454545454546,11,1,5,11,0,0.2618181818181818
Miller Lake,Dahlgren Township,Carver,1995,1,1,1,0,0,,,0,0,,0,0,
Miller Lake,Dahlgren Township,Carver,1996,1,1,1,0,0,,,0,0,,0,0,
Miller Lake,Dahlgren Township,Carver,1997,14,1,1,1,13,0.43,0.2876923076923077,11,3,4,12,0,1.2499999999999998
Miller Lake,Dahlgren Township,Carver,1999,13,1,1,1,12,0.23,0.14916666666666664,12,3,4,12,0,0.9750000000000002
Miller Lake,Dahlgren Township,Carver,2000,14,1,1,1,13,0.62,0.4030769230769231,13,3,4,11,0,0.7827272727272728
Miller Lake,Dahlgren Township,Carver,2001,14,1,1,1,13,0.7,0.4615384615384616,13,3,4,13,0,1.3884615384615384
Miller Lake,Dahlgren Township,Carver,2002,14,1,1,1,13,0.998,0.29761538461538467,13,3,4,12,0,1.175
Miller Lake,Dahlgren Township,Carver,2003,15,1,1,0,14,0.344,0.21257142857142858,14,4,4,14,0,0.557142857142857
Miller Lake,Dahlgren Township,Carver,2004,15,1,1,0,14,0.268,0.18407142857142858,13,4,5,14,0,0.6607142857142858
Miller Lake,Dahlgren Township,Carver,2005,15,1,1,1,14,0.328,0.1517142857142857,13,3,4,14,0,0.7214285714285714
Miller Lake,Dahlgren Township,Carver,2006,13,1,1,0,12,0.351,0.17208333333333328,12,2,4,12,0,0.6666666666666666
Miller Lake,Dahlgren Township,Carver,2007,15,1,1,0,13,0.352,0.2256153846153846,11,4,5,11,0,0.5545454545454546
Miller Lake,Dahlgren Township,Carver,2008,15,1,1,1,13,0.391,0.2585384615384615,14,3,5,14,0,0.7142857142857143
Miller Lake,Dahlgren Township,Carver,2009,15,1,1,0,14,0.408,0.22942857142857145,14,3,4,14,0,0.5464285714285715
Miller Lake,Dahlgren Township,Carver,2010,13,1,1,1,12,0.382,0.18308333333333335,12,2,4,12,0,0.775
Miller Lake,Dahlgren Township,Carver,2011,15,1,1,1,14,0.42,0.20864285714285716,14,3,4,14,0,0.7392857142857142
Miller Lake,Dahlgren Township,Carver,2012,28,1,1,0,14,0.336,0.21971428571428575,13,2,4,13,0,0.5884615384615384
Miller Lake,Dahlgren Township,Carver,2013,23,1,1,1,12,0.317,0.1995,11,3,5,11,0,0.5863636363636364
Miller Lake,Dahlgren Township,Carver,2014,10,1,1,1,9,0.276,0.17555555555555558,9,4,5,9,0,1.0166666666666666
Minnetoga Lake,Minnetonka,Hennepin,2000,1,0,0,,1,0.058,0.058,0,0,,0,0,
Minnetoga Lake,Minnetonka,Hennepin,2007,15,1,1,2,14,0.171,0.061142857142857165,11,5,5,14,0,2.073571428571429
